학교종류명,설립구분,학교명,남녀공학구분명,고등학교구분명,도로명주소,도로명상세주소
각종학교(고),공립,아현산업정보학교,남여공학,특성화고,서울특별시 마포구 마포대로 249,(아현동/ 아현산업정보학교/ 아현직업학교)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
각종학교(고),공립,서울산업정보학교,남여공학,특성화고,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동)
고등학교,공립,노원고등학교,남여공학,일반고,서울특별시 노원구 노원로 586,(상계동)
고등학교,공립,노원고등학교,남여공학,일반고,서울특별시 노원구 노원로 586,(상계동)
고등학교,공립,노원고등학교,남여공학,일반고,서울특별시 노원구 노원로 586,(상계동)
고등학교,공립,노원고등학교,남여공학,일반고,서울특별시 노원구 노원로 586,(상계동)
고등학교,공립,노원고등학교,남여공학,일반고,서울특별시 노원구 노원로 586,(상계동)
고등학교,공립,경인고등학교,남여공학,일반고,서울특별시 구로구 경인로46길 31,/ 경인고등학교 (고척동)
고등학교,공립,창동고등학교,남여공학,일반고,서울특별시 도봉구 노해로62길 7,(창동/ 창동고등학교)
고등학교,공립,독산고등학교,남여공학,일반고,서울특별시 금천구 문성로 64,/ 독산고등학교 (독산동)
고등학교,공립,독산고등학교,남여공학,일반고,서울특별시 금천구 문성로 64,/ 독산고등학교 (독산동)
고등학교,공립,수락고등학교,남여공학,자율고,서울특별시 노원구 동일로245길 143,(상계동/수락고등학교)
고등학교,사립,청원여자고등학교,여,일반고,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교)
고등학교,사립,청원여자고등학교,여,일반고,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교)
고등학교,사립,청원여자고등학교,여,일반고,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교)
고등학교,사립,청원여자고등학교,여,일반고,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교)
고등학교,사립,이화여자대학교사범대학부속이화금란고등학교,남여공학,자율고,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동)
고등학교,사립,이화여자대학교사범대학부속이화금란고등학교,남여공학,자율고,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동)
고등학교,사립,이화여자대학교사범대학부속이화금란고등학교,남여공학,자율고,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동)
고등학교,사립,이화여자대학교사범대학부속이화금란고등학교,남여공학,자율고,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동)
고등학교,사립,오류고등학교,여,일반고,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교)
고등학교,사립,오류고등학교,여,일반고,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교)
고등학교,사립,오류고등학교,여,일반고,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교)
고등학교,사립,오류고등학교,여,일반고,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,사립,세명컴퓨터고등학교,남여공학,특성화고,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
고등학교,공립,선린인터넷고등학교,남여공학,특성화고,서울특별시 용산구 원효로97길 33-4,(청파동3가)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교)
방송통신고등학교,공립,수도여자고등학교부설방송통신고등학교,여,일반고,서울특별시 동작구 여의대방로10길 73,"(신대방동, 수도여자고등학교)"
방송통신고등학교,공립,수도여자고등학교부설방송통신고등학교,여,일반고,서울특별시 동작구 여의대방로10길 73,"(신대방동, 수도여자고등학교)"
방송통신고등학교,공립,수도여자고등학교부설방송통신고등학교,여,일반고,서울특별시 동작구 여의대방로10길 73,"(신대방동, 수도여자고등학교)"
방송통신고등학교,공립,경복고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 종로구 자하문로28가길 9,(청운동)
방송통신고등학교,공립,경복고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 종로구 자하문로28가길 9,(청운동)
방송통신고등학교,공립,경복고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 종로구 자하문로28가길 9,(청운동)
방송통신고등학교,공립,경동고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 성북구 보문로29길 49,(삼선동3가/ 경동고등학교)
방송통신고등학교,공립,경동고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 성북구 보문로29길 49,(삼선동3가/ 경동고등학교)
방송통신고등학교,공립,경동고등학교부설방송통신고등학교,남여공학,일반고,서울특별시 성북구 보문로29길 49,(삼선동3가/ 경동고등학교)
방송통신고등학교,공립,경기여자고등학교부설방송통신고등학교,여,일반고,서울특별시 강남구 삼성로 29,(개포동/경기여자고등학교)
방송통신고등학교,공립,경기여자고등학교부설방송통신고등학교,여,일반고,서울특별시 강남구 삼성로 29,(개포동/경기여자고등학교)
방송통신고등학교,공립,경기여자고등학교부설방송통신고등학교,여,일반고,서울특별시 강남구 삼성로 29,(개포동/경기여자고등학교)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,한양공업고등학교,남,특성화고,서울특별시 중구 을지로 299,(신당동)
고등학교,사립,일신여자상업고등학교,여,특성화고,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교)
고등학교,사립,일신여자상업고등학교,여,특성화고,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교)
고등학교,사립,일신여자상업고등학교,여,특성화고,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교)
고등학교,사립,일신여자상업고등학교,여,특성화고,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교)
고등학교,사립,일신여자상업고등학교,여,특성화고,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,유한공업고등학교,남여공학,특성화고,서울특별시 구로구 경인로 8,(항동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,영등포공업고등학교,남,특성화고,서울특별시 강서구 허준로5길 15,(가양동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,수도전기공업고등학교,남여공학,특목고,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동)
고등학교,사립,서울여자상업고등학교,여,특성화고,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교)
고등학교,사립,서울여자상업고등학교,여,특성화고,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교)
고등학교,사립,서울여자상업고등학교,여,특성화고,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교)
고등학교,사립,서울여자상업고등학교,여,특성화고,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교)
